teaching_frame,source_frame,time_s,track_id,x_px,y_px,vx_source,vy_source
0,2701,0.0,107603,790.734266,474.529138,-0.3436940197832983,0.9390816901447914
0,2701,0.0,107604,367.749235,549.267584,-0.7412823104437033,0.6711933672372256
0,2701,0.0,107627,333.873504,223.07692299999997,-0.9343698505266439,0.3563046202714988
0,2701,0.0,107632,554.70024,439.690647,-0.8242632008503197,0.5662068312233485
0,2701,0.0,107633,268.356757,478.68108099999995,0.7980810821718459,0.6025500695207123
0,2701,0.0,107634,271.976939,61.62683400000003,-0.9839287428257134,0.17856155532871848
0,2701,0.0,107635,744.006116,296.65749200000005,0.14033083160595972,0.9901046700732098
0,2701,0.0,107643,986.490358,136.02479300000005,-0.9834327608789207,-0.18127328769033613
0,2701,0.0,107647,498.051089,313.805695,0.290994544162367,-0.9567247123743258
0,2701,0.0,107651,882.983035,113.73315000000002,-0.9647027811239035,0.2633411173588471
0,2701,0.0,107666,278.877333,121.06933300000003,0.3721482887217009,0.9281732872699524
0,2701,0.0,107667,266.777027,212.20945900000004,-0.530778418579835,0.8475106314199778
0,2701,0.0,107668,170.744253,250.201149,0.11597219634342293,0.9932524601909036
0,2701,0.0,107684,192.343066,416.53771300000005,0.35084891768512905,0.9364320781344334
0,2701,0.0,107694,678.706856,502.57210399999997,-0.5995369142793835,-0.8003471049590641
0,2701,0.0,107708,634.357749,177.527601,-0.5167084693484889,0.8561614086745218
0,2701,0.0,107710,688.459893,437.78609600000004,0.007405425282440609,0.99997257946225
0,2701,0.0,107718,280.940171,465.320513,-0.12263011950596209,0.9924524440949064
0,2701,0.0,107721,291.616162,498.66330000000005,-0.44841074227968325,0.8938276154875635
0,2701,0.0,107732,403.604003,315.12619700000005,-0.509964778352759,0.8601952829675489
0,2701,0.0,107751,314.701031,442.75945,-0.5446993181308749,0.8386314165518485
0,2701,0.0,107756,839.030303,328.843434,0.9636430419023178,0.26719297856277546
0,2701,0.0,107761,806.686837,343.053079,0.9373818940280447,-0.3483032941968761
0,2701,0.0,107779,856.559913,287.30719,0.8993682066607613,0.4371919816828827
0,2701,0.0,107781,935.208812,222.545977,-0.04616973436598819,0.9989336092196388
0,2701,0.0,107784,317.927973,287.65996600000005,0.7033007407499129,0.7108924447907884
0,2701,0.0,107793,883.001624,192.37596399999995,0.003126027180452822,-0.9999951139650968
0,2701,0.0,107797,322.159696,134.78073500000005,0.9353125518355233,0.3538225973265723
0,2701,0.0,107803,293.048128,164.50089100000002,0.022788801423451927,0.9997403015431972
0,2701,0.0,107818,1063.054054,272.387387,0.8932902590222789,0.4494802700185071
0,2701,0.0,107819,554.16307,313.278177,-0.6753761098046415,0.737473464136269
0,2701,0.0,107824,967.558333,263.06041700000003,0.9203364597343949,-0.39112760179199907
0,2701,0.0,107827,412.935244,111.04352400000005,0.31589653738395246,-0.9487936433539325
0,2701,0.0,107829,639.34023,304.643678,-0.9847788133352378,-0.17381222283269032
0,2701,0.0,107834,522.514124,424.096045,-0.4326474210786338,0.901563203016853
0,2701,0.0,107837,850.980519,177.528139,0.9001618194318844,0.4355556208305428
0,2701,0.0,107844,462.158824,384.55882399999996,-0.6353535548999384,0.7722213803541125
0,2701,0.0,107845,623.837037,60.52407400000004,0.44474702711278213,0.8956562297412677
0,2701,0.0,107853,709.139881,273.869048,-0.3658096495038423,0.9306896906756171
0,2701,0.0,107858,825.293532,310.604478,0.974736047916505,0.22335988201132487
0,2701,0.0,107859,413.397037,214.86222199999997,-0.5966419286520985,0.8025075756491674
0,2701,0.0,107860,955.412393,211.62393199999997,0.3845955366565428,0.9230851928093451
0,2701,0.0,107861,175.541899,327.50093100000004,-0.10209806199682964,0.9947743391023371
0,2701,0.0,107866,899.843496,236.15243899999996,0.9186061944965586,-0.3951742140278778
0,2701,0.0,107868,202.200409,196.31629199999998,0.22020114768845944,0.9754544861533445
0,2701,0.0,107870,460.287037,254.36296300000004,-0.33343557955323594,0.9427728858468499
0,2701,0.0,107871,204.621086,367.214031,0.12227576251838926,-0.9924961651817836
0,2701,0.0,107872,1032.666667,303.478022,0.9042882752243446,0.42692237619007506
0,2701,0.0,107874,436.546185,271.405622,-0.9310836225955236,-0.3648058219579242
0,2701,0.0,107875,559.097859,413.33639100000005,-0.33502636149741805,0.9422087545240713
0,2701,0.0,107877,652.011689,120.22450600000002,0.3970465630264512,-0.9177984674147601
0,2701,0.0,107879,420.638418,240.63700600000004,-0.9247518072479536,0.3805707489963512
0,2701,0.0,107880,275.430199,535.138177,0.5750588953713832,0.8181120136352019
0,2701,0.0,107885,346.814262,502.968491,-0.5770453433194356,0.8167121106934527
0,2701,0.0,107889,801.009524,213.32380999999998,-0.9999979324589188,0.0020334890921294064
0,2701,0.0,107890,919.138577,238.19475699999998,-0.00345211776743639,-0.9999940414237075
0,2701,0.0,107895,396.103208,83.31171500000005,0.5842788624748788,-0.8115529624522737
0,2701,0.0,107898,880.06576,261.371882,0.8971138029100914,0.4417995299094306
0,2701,0.0,107904,195.249524,115.746667,-0.6114245332090832,0.791302748756792
0,2701,0.0,107907,728.507667,78.77804700000002,-0.22311542387336833,-0.9747920330151489
0,2701,0.0,107912,465.80198,348.33333300000004,-0.7888033180241693,0.6146456910074791
0,2701,0.0,107913,848.535256,53.47115400000007,-0.9950560645422681,-0.09931479455576277
0,2701,0.0,107920,889.276163,150.171512,0.9593261347828118,0.2823001365969743
0,2701,0.0,107922,936.8107,166.77366300000006,0.33071954455253083,0.9437290833978609
0,2701,0.0,107924,523.683306,98.70290299999999,-0.9914212994173022,0.13070503839450154
0,2701,0.0,107925,654.484634,211.27423199999998,-0.0018278946170439709,0.9999983293992389
0,2701,0.0,107929,708.049383,203.884774,-0.03549591029868933,0.9993698216136344
0,2701,0.0,107930,479.536269,206.53799700000002,-0.7344641019576792,0.6786475395486965
0,2701,0.0,107931,220.22807,341.47660800000006,0.10451812683670574,0.994522981716635
0,2701,0.0,107932,874.176357,348.862403,0.9951027527835551,-0.09884589724713277
0,2701,0.0,107940,242.429098,186.45119699999998,0.0007841597275301599,0.9999996925467135
0,2701,0.0,107942,268.162534,314.133609,-0.04355225069827188,0.9990511505719389
0,2701,0.0,107945,576.089606,276.641577,-0.04244650309004077,0.9990987410538698
0,2701,0.0,107946,390.325103,240.28189299999997,-0.7878981900697952,0.6158055229410831
0,2701,0.0,107948,668.263192,244.57915100000002,0.26437025165597317,0.9644212617105439
0,2701,0.0,107949,214.030719,271.175163,0.6916053060266762,0.722275640372668
0,2701,0.0,107950,484.109804,431.043137,-0.2012838190440292,0.9795329622789886
0,2701,0.0,107953,546.039039,230.752252,-0.04184746067099024,0.9991240113396284
0,2701,0.0,107954,867.679089,68.66252599999996,-0.9925129994960346,-0.12213904302631684
0,2701,0.0,107955,234.291473,279.66356599999995,0.18568127350195715,0.9826100267505372
0,2701,0.0,107961,744.473311,211.46957799999996,-0.9870608535986343,0.16034609846558598
0,2701,0.0,107962,529.919312,189.88954999999999,-0.08342536677814577,0.9965140280888833
0,2701,0.0,107963,997.905263,201.33684200000005,0.8579160700981356,-0.5137898565244072
0,2701,0.0,107964,963.785479,137.04510500000004,0.5549305591530721,0.8318966729817223
0,2701,0.0,107967,393.906298,155.34101399999997,0.04488736061827958,-0.9989920544512476
0,2701,0.0,107971,498.947464,223.90217399999995,-0.5347992002190214,0.8449791804802619
0,2701,0.0,107972,421.790196,333.435294,-0.5186864789216934,0.8549645235820114
0,2701,0.0,107973,695.949534,122.86938099999998,-0.6482058901963281,0.7614651166762572
0,2701,0.0,107975,736.176568,150.59240899999998,-0.8801399432864118,-0.4747143143320957
0,2701,0.0,107976,451.972727,210.48636399999998,-0.720186648776183,0.6937803621640865
0,2701,0.0,107977,266.34007699999995,243.03730766666672,-0.9652954706972214,0.2611602080168984
0,2701,0.0,107978,757.846847,296.66441399999997,0.3649038781290975,0.9310451974669892
0,2701,0.0,107979,640.02574525,92.019496,-0.9768111217360688,0.21410285484486916
0,2701,0.0,107980,811.331976,97.89938900000004,0.9999801985323528,-0.0062930551559968574
0,2701,0.0,107981,473.301587,301.911111,-0.14860551477213854,0.9888965572694183
0,2701,0.0,107982,205.281159,74.04057999999998,-0.9671274994808643,-0.25429195769408613
0,2701,0.0,107983,391.515775,105.96707800000001,-0.9763413154552788,0.2162351399173034
0,2701,0.0,107984,670.521036,59.60194200000001,-0.9299453638563387,-0.367697729449206
0,2701,0.0,107986,374.483333,85.42083300000002,0.9703712685209026,-0.24161871042850633
0,2701,0.0,107988,661.168277,349.352657,0.7905495956772478,0.6123980215305566
0,2701,0.0,107989,532.105856,365.153153,-0.10842699436020214,0.9941044144827105
0,2701,0.0,107990,243.590062,378.47619,0.41201937041237346,0.9111750865805054
0,2701,0.0,107991,575.6341789999999,65.39094725000007,0.6518991505972592,-0.7583056754703685
0,2701,0.0,107994,222.714795,127.48128299999996,0.7455029986754791,-0.666502272288601
0,2701,0.0,107995,409.617021,275.028369,-0.9945358167062882,-0.10439592563101546
0,2701,0.0,107996,1078.233831,404.05472599999996,0.9946991544711734,0.10282797330654929
0,2701,0.0,107999,812.026273,226.119869,0.6975173751341283,-0.7165678693508355
0,2701,0.0,108000,279.074074,246.71428600000002,-0.9631821413400596,-0.26884970262876834
0,2701,0.0,108001,918.41821,90.42438300000003,-0.8480942783516671,-0.529845350104316
0,2701,0.0,108002,732.182116,115.09878300000003,-0.6460394704996812,-0.7633040040223106
0,2701,0.0,108003,322.144033,178.65020600000003,0.8406505167534124,0.5415779802412768
0,2701,0.0,108004,1106.298851,424.871264,0.9536232342726542,0.3010028688490567
0,2701,0.0,108005,719.693431,68.87104599999998,0.6120768708166212,-0.7907982702379497
0,2701,0.0,108006,762.3299767499999,73.44534499999997,0.8120440410069234,-0.5835961578567377
0,2701,0.0,108007,586.754938,133.165123,-0.9662832024824357,0.2574815966244741
0,2701,0.0,108008,991.022523,225.03153199999997,0.9296749687077372,0.36838085259452347
0,2701,0.0,108009,975.682327,232.697987,0.9427675807642988,0.33345057903658165
0,2701,0.0,108010,727.983607,288.63388,0.22210655507892074,0.975022398815009
0,2701,0.0,108012,804.945148,167.33122400000002,0.9084686940568192,0.41795290634077115
0,2701,0.0,108013,911.918768,118.887021,-0.9995846920066407,-0.028817416712630967
0,2701,0.0,108014,245.993266,139.35016800000005,-0.15869072560391442,0.9873283413370159
0,2701,0.0,108015,762.131177,149.01347699999997,-0.3865351159611174,-0.9222746901704097
0,2701,0.0,108016,731.162791,175.19224799999995,-0.9811907078118025,-0.19304091510292287
0,2701,0.0,108017,783.959184,245.81972800000005,-0.4963071035735372,0.8681470261093142
0,2701,0.0,108019,323.634146,110.17479700000001,-0.9145278093437221,0.40452303511292464
0,2701,0.0,108021,571.71917,121.14652000000001,-0.6640746923225035,0.7476662377135751
0,2701,0.0,108022,465.411028,185.684211,0.8340447364281418,0.5516968167721392
0,2701,0.0,108023,587.431412,179.456594,0.0506092664105208,0.9987185299940063
0,2701,0.0,108024,884.487988,217.39264300000002,0.9545055166590378,-0.29819325724681195
1,2706,0.16666666666666666,105561,258.557407,374.06296299999997,0.18715152693834158,0.9823310572127133
1,2706,0.16666666666666666,105745,1038.756614,272.80423299999995,0.8853742131939196,0.4648790193278759
1,2706,0.16666666666666666,106109,290.262681,431.02898600000003,0.24594639570237908,0.9692834314280879
1,2706,0.16666666666666666,106237,701.08747,575.687943,-0.9052617550898678,0.4248542747479566
1,2706,0.16666666666666666,106357,976.184028,324.52951399999995,0.8816082319307373,-0.4719819121449033
1,2706,0.16666666666666666,106743,829.533333,387.04761900000005,0.8961419303572331,0.4437675525042498
1,2706,0.16666666666666666,106915,436.0625,477.77083300000004,-0.7769188773003504,0.6296007132257421
1,2706,0.16666666666666666,106928,228.382643,434.301775,0.09397843539413171,0.9955742331342606
1,2706,0.16666666666666666,106974,181.801852,289.36111100000005,-0.3289198315615309,0.9443578476433254
1,2706,0.16666666666666666,107077,957.734463,64.88700600000004,-0.9697806402231078,-0.24397850284084263
1,2706,0.16666666666666666,107158,1035.938697,376.264368,0.8905707804178229,0.4548446823543064
1,2706,0.16666666666666666,107165,381.345679,456.89135799999997,-0.722007789655595,0.6918849266147096
1,2706,0.16666666666666666,107196,314.065767,324.48173099999997,-0.09990233709836717,0.9949972477561354
1,2706,0.16666666666666666,107216,231.346509,132.93807600000002,-0.6040233631120157,0.7969666095984511
1,2706,0.16666666666666666,107230,486.321705,537.164729,-0.5773698739104097,0.8164827179436669
1,2706,0.16666666666666666,107295,318.573059,236.45205499999997,-0.14791115089936357,-0.9890006529015164
1,2706,0.16666666666666666,107316,1087.021645,331.07359299999996,0.9712566184695979,0.2380348316507522
1,2706,0.16666666666666666,107345,974.644444,447.942222,0.05777522301732439,0.9983296167124855
1,2706,0.16666666666666666,107355,327.23654,401.830006,-0.8106551216147281,0.5855239310223029
1,2706,0.16666666666666666,107358,217.043561,62.287878999999975,-0.9989897063830615,-0.04493958767817712
1,2706,0.16666666666666666,107366,309.936992,548.995935,-0.08360075086775699,0.9964993298815346
1,2706,0.16666666666666666,107403,641.879056,259.312684,-0.0325064211465641,-0.9994715266500802
1,2706,0.16666666666666666,107409,910.24537,419.70601899999997,0.7679593719732566,0.6404985581548497
1,2706,0.16666666666666666,107425,287.872495,358.879781,-0.31605181854642495,0.9487419290795035
1,2706,0.16666666666666666,107439,1013.902655,102.49557500000003,-0.8523391270775242,-0.5229894955472089
1,2706,0.16666666666666666,107441,1128.77205,365.33677,0.9817016483656589,0.19042550668476138
1,2706,0.16666666666666666,107447,466.339506,405.08950600000003,-0.6368292614724748,0.771004858436328
1,2706,0.16666666666666666,107452,366.875458,304.368742,-0.4528523699099972,0.8915855152854937
1,2706,0.16666666666666666,107477,399.756979,508.40722500000004,-0.6837870464019381,0.7296816258978388
1,2706,0.16666666666666666,107484,964.19133,371.061286,0.09307262697262897,0.995659322312815
1,2706,0.16666666666666666,107504,395.364641,403.15837899999997,-0.9127024594217924,0.4086247919123502
1,2706,0.16666666666666666,107508,985.374696,103.574209,0.6027453518381628,0.7979336067853573
1,2706,0.16666666666666666,107511,227.637975,228.32658200000003,-0.34182807420152206,0.9397625060022765
1,2706,0.16666666666666666,107530,617.896605,206.43981499999995,0.6035545630851873,-0.7973216975468865
1,2706,0.16666666666666666,107541,539.970405,275.992212,-0.8972423988078188,0.44153830839644137
1,2706,0.16666666666666666,107555,851.642127,535.586912,0.468123497339735,0.8836630530006417
1,2706,0.16666666666666666,107557,498.742222,266.313889,-0.7090777836314391,0.7051302693547669
1,2706,0.16666666666666666,107558,574.830688,385.010582,0.910169482000862,0.4142360607603865
1,2706,0.16666666666666666,107559,451.324786,321.233618,-0.2556621394338673,-0.9667661922409668
1,2706,0.16666666666666666,107560,324.563636,66.357576,-0.9974472339409014,-0.07140739109955435
1,2706,0.16666666666666666,107584,929.216667,282.730556,0.8621596222070966,0.5066367395242042
1,2706,0.16666666666666666,107586,530.358491,323.811321,-0.9702833012590453,-0.24197172417009535
1,2706,0.16666666666666666,107603,789.20438,481.231144,-0.1288978824426354,0.9916578724044924
1,2706,0.16666666666666666,107604,361.154589,555.400966,-0.7814990849472266,0.6239063873904861
1,2706,0.16666666666666666,107627,332.352357,225.03060400000004,-0.6078233843273989,0.7940722470057665
1,2706,0.16666666666666666,107632,545.272265,446.80661599999996,-0.7870493907471632,0.6168899873758035
1,2706,0.16666666666666666,107633,273.940476,483.77721099999997,0.7509929966968779,0.6603101687178861
1,2706,0.16666666666666666,107634,270.0883,62.02648999999997,-0.9391467276646047,0.34351626441387734
1,2706,0.16666666666666666,107635,747.051037,315.17224899999997,0.16457489997160224,0.9863645889321743
1,2706,0.16666666666666666,107643,984.373984,136.28184299999998,0.4323431316437443,-0.9017091640437509
1,2706,0.16666666666666666,107647,523.390671,300.03595700000005,-0.9113076489633583,0.41172608484388834
1,2706,0.16666666666666666,107651,877.892691,115.43726200000003,-0.892968406321665,0.45011934563107375
1,2706,0.16666666666666666,107666,289.149593,129.204878,0.27651375158849983,0.9610099610214524
1,2706,0.16666666666666666,107667,262.905702,219.36403499999994,-0.46745420916686115,0.88401728621797
1,2706,0.16666666666666666,107668,172.914729,269.03100800000004,0.14393273034885812,0.9895874742206083
1,2706,0.16666666666666666,107684,196.693431,428.990268,0.2599903771213026,0.9656112073729897
1,2706,0.16666666666666666,107694,677.857809,509.41724899999997,-0.29615103955989663,0.955141121388663
1,2706,0.16666666666666666,107708,644.868528,184.07584999999995,0.8829990147613251,-0.4693748394732394
1,2706,0.16666666666666666,107710,688.745665,443.156069,-0.016049662776033827,0.9998711958671355
1,2706,0.16666666666666666,107718,280.666667,469.500986,-0.9260733088258755,-0.3773436453424053
1,2706,0.16666666666666666,107721,289.579861,503.222222,-0.24979785287027373,0.9682980082089403
1,2706,0.16666666666666666,107732,394.710231,330.58481800000004,-0.5643224215336496,0.8255544830926653
1,2706,0.16666666666666666,107751,310.558824,452.431373,-0.10603512420302758,0.9943623848654215
1,2706,0.16666666666666666,107756,849.805556,332.10101,0.9235580278934804,0.38345869283862305
1,2706,0.16666666666666666,107761,809.546485,341.85033999999996,0.9523331759531731,-0.3050598662212761
1,2706,0.16666666666666666,107779,864.420039,292.421965,0.8700450003654471,0.4929723088968478
1,2706,0.16666666666666666,107781,935.324138,228.16321800000003,-0.6353053109825707,-0.7722610710357858
1,2706,0.16666666666666666,107784,325.619289,297.58206399999995,0.5073740036280187,0.8617259543744028
1,2706,0.16666666666666666,107793,893.291401,186.602442,0.7583400411822444,0.6518591733953829
1,2706,0.16666666666666666,107797,334.964618,140.54003699999998,-0.7674300185188033,0.6411327215766088
1,2706,0.16666666666666666,107803,294.244767,170.12077299999999,0.2002125117840075,0.9797524943194269
1,2706,0.16666666666666666,107818,1069.468468,275.387387,0.8921799283732016,0.4516801693765055
1,2706,0.16666666666666666,107819,552.681265,318.858881,-0.19007179630912038,0.9817701931958539
1,2706,0.16666666666666666,107824,975.552795,259.801242,0.860218441843889,-0.5099257125422016
1,2706,0.16666666666666666,107827,415.924399,108.61254299999996,0.7654176533940772,-0.6435338498266462
1,2706,0.16666666666666666,107829,635.888224,304.21756500000004,-0.8963545627615305,-0.4433379047821034
1,2706,0.16666666666666666,107834,518.875758,431.39393900000005,-0.5283432785667758,0.8490308474921925
1,2706,0.16666666666666666,107837,851.843972,177.914894,-0.8558125613802253,-0.5172860521837198
1,2706,0.16666666666666666,107844,453.386752,396.14316199999996,-0.6150924873933498,0.7884549650755343
1,2706,0.16666666666666666,107845,624.331512,60.923497,-0.9837373511749098,-0.1796129836714821
1,2706,0.16666666666666666,107853,706.543333,281.19333300000005,-0.4455604886729428,0.8952518365988023
1,2706,0.16666666666666666,107858,831.983871,311.31720399999995,0.9910029580301393,-0.13383996852776886
1,2706,0.16666666666666666,107859,407.258953,219.89393900000005,-0.7899904271274815,0.6131191768709728
1,2706,0.16666666666666666,107860,958.742092,218.94890499999997,0.33310275311738163,0.942890532281251
1,2706,0.16666666666666666,107866,905.070513,239.089744,0.7648764499054196,0.6441770070253068
1,2706,0.16666666666666666,107868,208.10026,195.66276000000005,0.831307298531047,0.5558130759608058
1,2706,0.16666666666666666,107870,458.64386,258.53333299999997,-0.45815497534872596,0.8888723297320084
1,2706,0.16666666666666666,107871,192.652199,346.239005,-0.516356627093457,-0.856373653060782
1,2706,0.16666666666666666,107872,1043.100952,309.095238,0.8823366549199603,0.47061877075256464
1,2706,0.16666666666666666,107874,425.77707,266.44161399999996,-0.8949786151005694,-0.44610904329845935
1,2706,0.16666666666666666,107875,557.12844,419.00917400000003,-0.28064603038273217,0.9598113385610813
1,2706,0.16666666666666666,107877,650.806182,121.16666699999996,0.11621365524325751,0.9932242376900603
1,2706,0.16666666666666666,107879,417.221289,242.74509799999998,-0.9029088908763736,0.42983198435714026
1,2706,0.16666666666666666,107880,288.532258,552.474462,0.5893062752584985,0.8079097189296307
1,2706,0.16666666666666666,107885,340.717949,512.016026,-0.5828491977918473,0.812580342263705
1,2706,0.16666666666666666,107889,802.338542,213.02604199999996,-0.9990118406006975,-0.044444823541179186
1,2706,0.16666666666666666,107895,399.417027,78.85786399999995,0.7854798925452697,-0.618887177445996
1,2706,0.16666666666666666,107898,886.16129,264.88172,-0.9089650411731732,0.41687234727797834
1,2706,0.16666666666666666,107904,191.264151,121.46331199999997,-0.3209223457029635,0.9471055105047734
1,2706,0.16666666666666666,107907,727.414966,78.02040799999997,-0.9973164642567164,-0.07321113386966166
1,2706,0.16666666666666666,107912,458.347578,354.547009,-0.8208869796053593,0.5710906816910869
1,2706,0.16666666666666666,107913,844.224299,53.72897200000011,-0.9354735685482092,0.35339666459614355
1,2706,0.16666666666666666,107920,907.382246,156.16304300000002,0.9801401792542358,0.19830589757108757
1,2706,0.16666666666666666,107922,938.834356,172.580777,0.3471704443017929,0.9378020487305921
1,2706,0.16666666666666666,107924,508.494389,102.40465700000004,0.9941414318280964,-0.10808706454882726
1,2706,0.16666666666666666,107925,650.71645,215.97835499999997,-0.6320684091620955,0.7749125925801554
1,2706,0.16666666666666666,107929,708.855072,213.358696,0.20623737155562696,0.9785019910934399
1,2706,0.16666666666666666,107930,472.300098,213.76930600000003,-0.7376700809320913,0.6751613523430099
1,2706,0.16666666666666666,107931,221.324484,349.39823,0.18821013810055193,0.9821287817369834
1,2706,0.16666666666666666,107932,882.569358,347.592133,0.9973345101412031,-0.07296488800379625
1,2706,0.16666666666666666,107940,242.674033,189.926335,0.1937900129619383,0.9810430321225526
1,2706,0.16666666666666666,107942,267.875758,323.742424,-0.014524294492143876,0.9998945168714076
1,2706,0.16666666666666666,107945,575.450142,287.125356,-0.02623078528657149,0.9996559137539526
1,2706,0.16666666666666666,107946,390.247685,241.23611100000005,-0.7775778392132828,0.6287866919428258
1,2706,0.16666666666666666,107948,670.679058,248.85873600000002,-0.6406706394757553,0.7678158188743749
1,2706,0.16666666666666666,107949,221.204755,282.561378,0.1479747704332019,0.9889911361156081
1,2706,0.16666666666666666,107950,480.541922,445.427403,-0.2734922137003023,0.961874216852343
1,2706,0.16666666666666666,107953,544.957971,237.95797100000004,-0.016541877290800526,0.9998631737871417
1,2706,0.16666666666666666,107954,865.045662,68.94520499999999,-0.5904986057854993,0.8070386586560655
1,2706,0.16666666666666666,107955,233.6494024,285.03748240000004,-0.8652646151512897,0.5013154154492866
1,2706,0.16666666666666666,107961,737.111474,215.41000499999996,-0.598478237461242,-0.8011390636370725
1,2706,0.16666666666666666,107962,531.180556,185.70512799999995,0.6183549617968588,0.785898938300088
1,2706,0.16666666666666666,107963,1004.558052,197.72659199999998,0.8658177427513087,-0.5003595070916796
1,2706,0.16666666666666666,107964,971.600964,147.90295400000002,0.9291628478750051,0.3696706671198165
1,2706,0.16666666666666666,107967,393.931852,155.30074100000002,-0.21073828259480698,-0.9775425188957212
1,2706,0.16666666666666666,107971,493.641844,231.349291,-0.6843069204046462,0.7291941022020881
1,2706,0.16666666666666666,107972,412.630037,348.85348,-0.5292046965859944,0.8484941892030408
1,2706,0.16666666666666666,107973,688.173367,113.97319900000002,-0.7298602726044248,0.6835963593187098
1,2706,0.16666666666666666,107975,733.502674,148.90374299999996,-0.9356074365006413,-0.3530421005555834
1,2706,0.16666666666666666,107976,445.980952,215.993651,-0.8450728033239389,0.5346512480881528
1,2706,0.16666666666666666,107977,263.193798,244.52325599999995,-0.8572909658651444,0.5148322055252638
1,2706,0.16666666666666666,107978,763.681481,305.511111,0.5962138991421345,0.8028256264405942
1,2706,0.16666666666666666,107979,637.558292,93.01149399999997,-0.895391753308755,0.44527924733438173
1,2706,0.16666666666666666,107980,823.57247,105.06412899999998,0.5406093845191748,-0.841273732723065
1,2706,0.16666666666666666,107981,472.420712,304.25890000000004,-0.9049488871587416,0.4255202834532748
1,2706,0.16666666666666666,107982,200.461988,72.88304100000005,-0.9483394180276458,-0.3172575424083504
1,2706,0.16666666666666666,107983,388.939643,106.71467800000005,-0.9211207656905043,0.38927693871296726
